id_cliente,genero,regiao,faixa_etaria,renda_mensal,score_bureau,tempo_emprego_meses,y_real,score_modelo_v1,pred_v1,score_modelo_v2,pred_v2,obs_internas
C02226,F,Nordeste,26-40,1570.49,471,33,0,0.026165,0,0.050842,0,
C02227,M,Sudeste,26-40,1034.89,466,25,0,0.041941,0,0.090973,0,
C02228,F,Nordeste,41-60,3655.9,778,169,1,0.9744,1,0.920756,1,
C02229,M,Sul,26-40,6022.22,641,65,1,0.697456,1,0.781538,1,
C02230,M,Nordeste,26-40,2122.06,525,28,0,0.060547,0,0.128082,0,
C02231,M,Sudeste,18-25,3464.59,642,0,0,0.332214,0,0.673397,1,
C02232,F,Norte,26-40,2228.63,413,37,0,0.059976,0,0.111711,0,
C02233,F,Norte,26-40,7956.43,810,143,1,0.989594,1,0.979514,1,
C02234,M,Sudeste,26-40,3657.82,759,119,1,0.863585,1,0.801037,1,
C02235,M,Centro-Oeste,26-40,3087.8,678,72,1,0.476347,0,0.547923,1,
C02236,F,Sudeste,26-40,1285.53,411,0,0,0.011503,0,0.037747,0,
C02237,F,Norte,60+,2534.55,581,186,1,0.880595,1,0.60078,1,
C02238,F,Nordeste,26-40,1143.25,348,13,0,0.005934,0,0.014704,0,
C02239,M,Sudeste,60+,2357.94,623,228,1,0.832613,1,0.33473,0,
C02240,M,Nordeste,41-60,3572.62,683,156,1,0.911365,1,0.785816,1,
C02241,M,Sudeste,41-60,3310.47,574,115,1,0.585332,1,0.475691,0,
C02242,F,Sudeste,41-60,3065.22,580,73,1,0.212812,0,0.242803,0,
C02243,M,Sudeste,26-40,3674.09,633,37,1,0.438999,0,0.643375,1,
C02244,F,Nordeste,26-40,4066.24,587,15,1,0.238925,0,0.502909,1,
C02245,F,Sudeste,18-25,1000.0,530,0,0,0.028556,0,0.089162,0,
C02246,M,Nordeste,18-25,2020.73,680,48,1,0.533301,1,0.682244,1,
C02247,F,Sudeste,26-40,1000.0,360,0,0,0.004612,0,0.013956,0,
C02248,F,Sudeste,41-60,2089.87,488,66,0,0.064772,0,0.078037,0,
C02249,M,Centro-Oeste,41-60,6425.75,712,115,1,0.938254,1,0.917492,1,
C02250,F,Sul,41-60,9318.47,555,100,1,0.616593,1,0.587763,1,
C02251,M,Sul,26-40,3909.73,732,127,1,0.897079,1,0.828908,1,
C02252,M,Nordeste,18-25,3919.06,647,21,0,0.373687,0,0.642376,1,
C02253,F,Nordeste,26-40,1254.87,519,3,0,0.056222,0,0.167938,0,
C02254,M,Sudeste,26-40,1823.02,554,67,0,0.210011,0,0.255605,0,
C02255,F,Centro-Oeste,26-40,3471.72,703,58,1,0.654243,1,0.763171,1,
C02256,F,Centro-Oeste,41-60,10297.22,704,125,1,0.926192,1,0.890619,1,
C02257,M,Nordeste,41-60,4968.01,509,157,0,0.520088,1,0.254521,0,
C02258,M,Sudeste,26-40,1566.62,459,24,0,0.033335,0,0.07651,0,
C02259,F,Centro-Oeste,18-25,2693.14,707,0,0,0.400991,0,0.737062,1,
C02260,F,Nordeste,41-60,7369.49,718,176,0,0.9756,1,0.9186,1,
C02261,F,Sudeste,41-60,5475.97,666,83,1,0.841009,1,0.861002,1,
C02262,M,Sudeste,26-40,2058.38,671,126,0,0.853119,1,0.759351,1,
C02263,F,Nordeste,18-25,2864.39,581,0,1,0.084376,0,0.257188,0,
C02264,F,Nordeste,18-25,1255.98,752,40,1,0.372632,0,0.557359,1,
C02265,M,Sudeste,18-25,1818.98,617,17,1,0.198243,0,0.421638,0,
C02266,F,Sudeste,18-25,1165.18,544,0,0,0.060937,0,0.188292,0,
C02267,M,Sudeste,26-40,2695.66,475,78,0,0.116031,0,0.118773,0,
C02268,M,Sudeste,60+,2363.14,580,175,0,0.690802,1,0.3503,0,
C02269,M,Sudeste,41-60,2543.04,484,106,1,0.192505,0,0.141556,0,
C02270,F,Sudeste,18-25,1281.19,594,0,0,0.080483,0,0.244535,0,
C02271,M,Nordeste,41-60,7258.26,603,145,1,0.792095,1,0.611798,1,
C02272,F,Centro-Oeste,41-60,3860.87,536,116,0,0.482955,0,0.37016,0,
C02273,M,Sudeste,26-40,2916.66,674,97,1,0.82486,1,0.807314,1,
C02274,F,Nordeste,18-25,2272.72,605,9,0,0.144853,0,0.365085,0,
C02275,M,Centro-Oeste,18-25,1240.41,567,12,0,0.039408,0,0.105003,0,
C02276,F,Sudeste,26-40,2490.45,588,11,0,0.053931,0,0.151286,0,
C02277,M,Norte,18-25,3912.91,890,75,1,0.940387,1,0.957981,1,
C02278,M,Norte,41-60,2106.3,544,176,0,0.648855,1,0.298995,0,
C02279,M,Centro-Oeste,26-40,2790.02,529,30,0,0.171343,0,0.330184,0,
C02280,F,Nordeste,60+,6983.91,670,202,1,0.969269,1,0.85125,1,
C02281,M,Norte,26-40,3125.94,652,81,0,0.597074,1,0.616643,1,
C02282,F,Sudeste,60+,5614.24,586,195,0,0.934611,1,0.731399,1,
C02283,F,Nordeste,26-40,3854.29,592,20,1,0.217881,0,0.452771,0,
C02284,F,Sudeste,26-40,2930.4,633,36,1,0.286437,0,0.479516,0,
C02285,M,Sudeste,41-60,8353.15,504,104,1,0.610237,1,0.556927,1,
C02286,M,Nordeste,41-60,3958.0,694,183,0,0.914069,1,0.70477,1,
C02287,M,Sudeste,60+,1462.74,616,279,1,0.951344,1,0.469035,0,
C02288,M,Sul,26-40,3992.46,849,83,1,0.948259,1,0.958142,1,
C02289,M,Nordeste,26-40,4274.08,743,56,1,0.75258,1,0.847561,1,
C02290,F,Centro-Oeste,26-40,2928.46,569,0,1,0.086589,0,0.271618,0,
C02291,F,Sudeste,26-40,4824.05,642,12,0,0.408488,0,0.70908,1,
C02292,F,Sul,26-40,4119.39,544,20,0,0.155048,0,0.348568,0,
C02293,M,Sudeste,26-40,1404.75,667,74,0,0.387386,0,0.43055,0,
C02294,M,Nordeste,60+,2708.89,487,229,0,0.792059,1,0.273654,0,
C02295,M,Sudeste,41-60,11639.31,741,215,1,0.991824,1,0.951072,1,
C02296,F,Sudeste,26-40,3965.02,682,43,1,0.54423,1,0.720947,1,
C02297,M,Nordeste,26-40,2825.94,687,106,1,0.787005,1,0.740948,1,
C02298,M,Sul,26-40,4184.3,683,92,1,0.800177,1,0.800088,1,
C02299,M,Sul,60+,6750.82,598,234,0,0.920095,1,0.534774,1,
C02300,F,Nordeste,41-60,5421.68,658,76,0,0.705788,1,0.757504,1,
C02301,F,Nordeste,18-25,1000.0,350,0,0,0.00599,0,0.017987,0,
C02302,F,Sudeste,18-25,1563.46,494,8,0,0.030629,0,0.086536,0,
C02303,M,Nordeste,26-40,5206.6,697,115,1,0.871092,1,0.828048,1,
C02304,M,Nordeste,41-60,3831.96,545,169,1,0.806951,1,0.532384,1,
C02305,F,Sudeste,60+,3573.66,603,163,1,0.863537,1,0.659881,1,
C02306,F,Centro-Oeste,26-40,3787.39,820,35,1,0.806418,1,0.912262,1,
C02307,F,Sul,26-40,9110.45,611,67,1,0.809323,1,0.867078,1,
C02308,F,Sudeste,18-25,1000.0,556,7,0,0.033476,0,0.094683,0,
C02309,F,Nordeste,41-60,2452.75,551,76,0,0.351072,0,0.383185,0,
C02310,F,Sudeste,60+,3782.29,527,175,0,0.833542,1,0.551023,1,
C02311,M,Nordeste,26-40,2129.04,687,73,1,0.551498,1,0.610378,1,
C02312,M,Norte,60+,2878.28,680,243,1,0.976656,1,0.786087,1,
C02313,F,Sul,18-25,2031.35,564,57,0,0.31032,0,0.408741,0,
C02314,F,Sudeste,26-40,7484.97,768,43,1,0.901767,1,0.956465,1,
C02315,M,Sudeste,41-60,6854.61,726,152,1,0.961221,1,0.910827,1,
C02316,F,Nordeste,41-60,7502.72,813,144,1,0.974787,1,0.95015,1,
C02317,M,Norte,26-40,2538.9,496,8,0,0.041935,0,0.12067,0,
C02318,F,Sudeste,26-40,2036.43,589,48,0,0.274117,0,0.404048,0,
C02319,M,Sul,26-40,3411.22,598,58,0,0.468645,0,0.587087,1,
C02320,F,Nordeste,41-60,3152.66,709,210,1,0.960542,1,0.786946,1,
C02321,M,Sudeste,18-25,1000.0,557,34,0,0.04578,0,0.086279,0,
C02322,M,Centro-Oeste,41-60,14122.09,851,219,1,0.99874,1,0.992266,1,
C02323,F,Nordeste,41-60,2659.67,686,138,0,0.853981,1,0.730323,1,
C02324,F,Sul,18-25,2423.89,579,0,0,0.12592,0,0.358956,0,
C02325,F,Sudeste,41-60,4634.59,737,134,1,0.917999,1,0.856306,1,
C02326,F,Sudeste,41-60,3155.08,601,112,0,0.378112,0,0.282399,0,
C02327,F,Centro-Oeste,60+,2489.03,585,174,1,0.80623,1,0.506797,1,
C02328,M,Sudeste,41-60,4482.87,555,144,1,0.566139,1,0.338833,0,
C02329,M,Centro-Oeste,60+,1659.17,517,186,1,0.529865,1,0.176477,0,
C02330,M,Sudeste,60+,2736.18,778,181,1,0.939537,1,0.784189,1,
C02331,M,Sudeste,60+,3748.39,479,182,0,0.43346,0,0.134684,0,
C02332,F,Nordeste,26-40,3219.21,662,26,0,0.260339,0,0.479626,0,
C02333,F,Nordeste,41-60,3822.38,631,144,0,0.78412,1,0.605742,1,
C02334,F,Norte,41-60,4586.5,703,137,1,0.943685,1,0.893071,1,
C02335,F,Nordeste,41-60,3601.93,606,111,0,0.677857,1,0.596103,1,
C02336,M,Nordeste,60+,1758.39,499,245,0,0.813291,1,0.244389,0,
C02337,M,Sul,41-60,4783.48,565,114,0,0.749699,1,0.668065,1,
C02338,F,Norte,41-60,6087.66,549,52,0,0.30522,0,0.444597,0,
C02339,F,Norte,41-60,3230.84,596,136,1,0.512266,1,0.317073,0,
C02340,M,Sul,18-25,1377.18,472,37,0,0.041442,0,0.07756,0,
C02341,F,Norte,26-40,2656.0,589,0,1,0.091205,0,0.273276,0,
C02342,F,Norte,18-25,3489.18,637,0,1,0.307293,0,0.647273,1,
C02343,M,Sul,60+,1209.21,561,185,1,0.422467,0,0.11785,0,
C02344,M,Sul,41-60,4713.58,428,132,0,0.314963,0,0.170636,0,
C02345,F,Nordeste,26-40,8663.53,565,44,0,0.223385,0,0.370718,0,
C02346,F,Centro-Oeste,18-25,2161.8,636,32,0,0.353728,0,0.566034,1,
C02347,M,Nordeste,18-25,2148.86,697,54,0,0.40392,0,0.527593,1,
C02348,F,Sudeste,41-60,6584.16,684,158,0,0.947439,1,0.868193,1,
C02349,F,Sudeste,18-25,1000.0,492,0,0,0.011056,0,0.035233,0,
C02350,M,Sudeste,18-25,2521.16,632,0,0,0.197102,0,0.495893,0,
C02351,M,Sudeste,26-40,2690.44,570,136,0,0.400238,0,0.222616,0,
C02352,M,Sudeste,18-25,3017.07,739,7,1,0.491092,0,0.787819,1,
C02353,F,Nordeste,26-40,5959.33,767,97,1,0.936816,1,0.936495,1,
C02354,F,Sudeste,41-60,3435.38,663,155,0,0.907923,1,0.779059,1,
C02355,F,Sudeste,60+,6245.94,633,186,1,0.950893,1,0.814823,1,
C02356,F,Norte,41-60,6313.18,600,88,0,0.545101,1,0.547045,1,
C02357,M,Sul,26-40,1050.31,538,81,0,0.229838,0,0.225607,0,
C02358,M,Nordeste,26-40,2295.52,495,65,0,0.15483,0,0.19486,0,
C02359,F,Sul,18-25,1673.84,724,0,1,0.269512,0,0.598878,1,
C02360,F,Norte,18-25,2263.38,718,57,0,0.551828,1,0.6738,1,
C02361,M,Sudeste,41-60,2724.06,597,161,0,0.753062,1,0.484266,0,
C02362,M,Sul,18-25,1606.79,632,0,0,0.181113,0,0.459758,0,
C02363,M,Sudeste,26-40,4055.74,727,131,1,0.928643,1,0.877183,1,
C02364,M,Nordeste,18-25,1926.93,656,59,1,0.445591,0,0.555065,1,
C02365,M,Nordeste,26-40,1583.03,601,74,0,0.283971,0,0.316722,0,
C02366,F,Sul,18-25,3256.83,756,43,0,0.648945,1,0.803138,1,
C02367,M,Sudeste,26-40,1206.28,524,45,0,0.061141,0,0.097192,0,
C02368,F,Sudeste,26-40,5558.22,678,50,1,0.364445,0,0.520725,1,
C02369,M,Norte,26-40,1708.7,519,66,0,0.107715,0,0.128297,0,
C02370,F,Sul,41-60,4662.11,614,189,1,0.936573,1,0.755286,1,
C02371,F,Nordeste,26-40,3461.66,529,59,1,0.270363,0,0.362431,0,
C02372,M,Norte,41-60,2567.99,676,140,0,0.804444,1,0.646666,1,
C02373,F,Sudeste,60+,3517.44,737,186,1,0.977127,1,0.906702,1,
C02374,F,Sul,41-60,3008.23,758,148,1,0.952892,1,0.893412,1,
C02375,F,Sudeste,60+,2146.15,609,178,0,0.887832,1,0.646942,1,
C02376,F,Sudeste,41-60,4756.57,623,156,1,0.841181,1,0.652903,1,
C02377,F,Norte,26-40,6632.96,811,79,0,0.862944,1,0.891116,1,
C02378,M,Nordeste,41-60,7392.35,630,157,1,0.823036,1,0.617566,1,
C02379,F,Sudeste,41-60,5174.5,842,182,0,0.992217,1,0.971222,1,
C02380,F,Nordeste,18-25,2929.39,720,42,1,0.506069,1,0.690819,1,
C02381,M,Norte,60+,1433.45,512,171,0,0.402139,0,0.131906,0,
C02382,M,Nordeste,41-60,4430.76,516,198,1,0.841946,1,0.477584,0,
C02383,M,Sudeste,26-40,5732.71,654,91,1,0.751876,1,0.757238,1,
C02384,F,Norte,26-40,4790.18,591,17,1,0.091329,0,0.232856,0,
C02385,F,Sudeste,41-60,9356.44,696,141,1,0.958023,1,0.918982,1,
C02386,F,Sul,26-40,6060.34,573,17,1,0.325706,0,0.608172,1,
C02387,F,Centro-Oeste,41-60,5310.04,784,89,1,0.94612,1,0.95191,1,
C02388,F,Sudeste,41-60,5699.64,645,173,1,0.959053,1,0.867161,1,
C02389,M,Sudeste,26-40,1821.76,607,104,1,0.385106,0,0.31596,0,
C02390,M,Sudeste,60+,3749.9,599,222,1,0.868378,1,0.430549,0,
C02391,F,Norte,41-60,14390.69,740,122,1,0.978658,1,0.970373,1,
C02392,M,Sudeste,18-25,3063.18,665,0,1,0.190249,0,0.481002,0,
C02393,F,Norte,41-60,2477.79,534,86,0,0.391368,0,0.384684,0,
C02394,F,Sudeste,26-40,1756.06,505,30,0,0.043699,0,0.089412,0,
C02395,M,Sudeste,41-60,2203.96,519,64,0,0.057443,0,0.072766,0,
C02396,M,Nordeste,41-60,5367.27,732,145,1,0.907215,1,0.815428,1,
C02397,F,Nordeste,60+,2122.28,577,163,0,0.708353,1,0.412184,0,
C02398,F,Norte,18-25,1078.14,569,0,0,0.058114,0,0.181551,0,
C02399,M,Sudeste,60+,6376.7,596,197,1,0.940204,1,0.746857,1,
C02400,F,Sudeste,60+,2286.91,683,184,1,0.884588,1,0.627502,1,
C02401,M,Sudeste,18-25,3108.98,572,0,0,0.09583,0,0.295682,0,
C02402,M,Sul,26-40,5710.78,666,46,1,0.643973,1,0.792744,1,
C02403,M,Norte,41-60,3954.43,694,77,0,0.79436,1,0.830534,1,
C02404,M,Sudeste,18-25,1741.92,510,0,0,0.057187,0,0.180986,0,
C02405,M,Sudeste,41-60,5683.6,587,129,0,0.590748,1,0.427545,0,
C02406,M,Norte,18-25,1000.0,554,0,0,0.02804,0,0.088631,0,
C02407,F,Sudeste,41-60,4302.29,584,114,0,0.590148,1,0.47929,0,
C02408,M,Sul,41-60,5079.97,743,120,1,0.921343,1,0.887327,1,
C02409,M,Sudeste,41-60,3626.76,615,140,0,0.832969,1,0.689344,1,
C02410,M,Sudeste,26-40,3033.49,634,92,1,0.647232,1,0.634716,1,
C02411,M,Nordeste,18-25,1847.63,620,0,0,0.090207,0,0.267543,0,
C02412,M,Nordeste,18-25,3196.96,794,35,1,0.778607,1,0.899689,1,
C02413,M,Sudeste,41-60,2823.43,587,231,0,0.845904,1,0.345706,0,
C02414,M,Sudeste,26-40,6433.64,681,70,0,0.834175,1,0.880991,1,
C02415,F,Centro-Oeste,26-40,6163.06,701,42,1,0.662167,1,0.819059,1,
C02416,M,Nordeste,41-60,3200.17,626,180,1,0.876133,1,0.623872,1,
C02417,F,Sudeste,26-40,3891.37,725,53,0,0.687962,1,0.805935,1,
C02418,M,Sudeste,26-40,2596.16,689,132,1,0.877179,1,0.784256,1,
C02419,M,Sudeste,26-40,3681.1,640,101,0,0.690321,1,0.651323,1,
C02420,F,Sul,26-40,1266.76,578,86,0,0.291276,0,0.277795,0,
C02421,F,Nordeste,41-60,5538.99,550,73,0,0.473746,0,0.538333,1,
C02422,F,Sul,41-60,2733.05,417,124,0,0.116886,0,0.059857,0,
C02423,F,Sudeste,26-40,2390.16,554,15,1,0.113979,0,0.279868,0,
C02424,F,Nordeste,26-40,2717.58,550,79,0,0.196346,0,0.204257,0,
C02425,M,Centro-Oeste,41-60,3599.35,614,135,1,0.826694,1,0.69652,1,
C02426,M,Sudeste,41-60,4450.56,655,168,1,0.921113,1,0.775938,1,
C02427,M,Sudeste,18-25,1856.54,609,0,0,0.11579,0,0.335352,0,
C02428,M,Sudeste,41-60,5693.69,692,193,1,0.980961,1,0.914575,1,
C02429,M,Sudeste,26-40,11303.95,758,127,1,0.97177,1,0.957315,1,
C02430,M,Nordeste,26-40,3619.68,694,52,1,0.728383,1,0.833863,1,
C02431,F,Sul,18-25,2370.21,658,0,1,0.314413,0,0.649342,1,
C02432,M,Norte,60+,4709.62,658,193,1,0.964355,1,0.844524,1,
C02433,M,Sudeste,41-60,2592.6,519,119,0,0.308809,0,0.196057,0,
C02434,M,Centro-Oeste,41-60,3495.66,710,190,0,0.956371,1,0.821861,1,
C02435,F,Sudeste,60+,4194.16,485,160,0,0.739905,1,0.4664,0,
C02436,M,Nordeste,26-40,3231.16,736,135,0,0.899031,1,0.818633,1,
C02437,M,Norte,26-40,1766.51,614,53,0,0.201747,0,0.295322,0,
C02438,M,Norte,60+,5074.06,632,204,1,0.956107,1,0.784905,1,
C02439,M,Nordeste,41-60,7570.0,734,184,1,0.984718,1,0.94182,1,
C02440,M,Centro-Oeste,41-60,3924.23,492,145,0,0.544557,1,0.317399,0,
C02441,F,Nordeste,26-40,1674.16,525,18,1,0.045853,0,0.111634,0,
C02442,M,Nordeste,26-40,4011.6,513,76,0,0.286714,0,0.321235,0,
C02443,M,Sudeste,41-60,2653.64,587,111,0,0.404865,0,0.304263,0,
C02444,M,Centro-Oeste,18-25,1000.0,634,16,0,0.085951,0,0.203877,0,
C02445,F,Nordeste,41-60,2998.61,579,123,0,0.618922,1,0.477421,0,
C02446,M,Sudeste,26-40,4820.59,668,66,1,0.709496,1,0.787542,1,
C02447,F,Sul,60+,3451.61,683,169,0,0.936775,1,0.810887,1,
C02448,F,Sudeste,41-60,3616.97,488,42,1,0.109126,0,0.187125,0,
C02449,M,Sudeste,26-40,4657.56,676,117,1,0.874238,1,0.824585,1,
C02450,M,Sudeste,26-40,5303.05,620,87,1,0.742049,1,0.75488,1,
C02451,F,Sul,26-40,4368.8,733,109,1,0.900538,1,0.876762,1,
C02452,F,Norte,41-60,3891.95,565,55,1,0.351527,0,0.476998,0,
C02453,F,Sudeste,26-40,2707.15,597,24,0,0.111327,0,0.243895,0,
C02454,F,Centro-Oeste,26-40,2431.16,531,25,1,0.058564,0,0.131184,0,
C02455,F,Nordeste,41-60,3684.33,598,104,1,0.635813,1,0.577281,1,
C02456,M,Nordeste,26-40,4009.49,667,68,1,0.748648,1,0.811503,1,
C02457,F,Nordeste,41-60,6148.7,664,108,1,0.762856,1,0.70867,1,
C02458,M,Nordeste,26-40,6168.61,662,106,1,0.886317,1,0.864738,1,
C02459,M,Sudeste,41-60,2306.85,635,198,1,0.917772,1,0.657364,1,
C02460,M,Sudeste,18-25,1818.67,682,8,0,0.2672,0,0.561733,1,
C02461,F,Sudeste,26-40,1013.25,628,73,0,0.19537,0,0.210797,0,
C02462,F,Sul,60+,6709.47,763,230,1,0.990806,1,0.929061,1,
C02463,F,Nordeste,41-60,6286.52,721,125,0,0.876384,1,0.808497,1,
C02464,F,Nordeste,41-60,6296.1,602,153,1,0.902129,1,0.776971,1,
C02465,F,Sudeste,26-40,4220.79,741,53,0,0.874858,1,0.930427,1,
C02466,M,Sudeste,26-40,4057.57,637,83,0,0.669388,1,0.694573,1,
C02467,F,Norte,26-40,2927.4,574,63,1,0.282971,0,0.364111,0,
C02468,M,Norte,18-25,1355.31,566,0,0,0.034741,0,0.111472,0,
C02469,M,Nordeste,26-40,1211.41,440,0,0,0.020609,0,0.066821,0,
C02470,F,Nordeste,41-60,5707.5,714,204,1,0.94739,1,0.751455,1,
C02471,M,Centro-Oeste,26-40,3064.98,530,71,1,0.329179,0,0.381105,0,
C02472,M,Sul,26-40,3839.15,625,68,1,0.579782,1,0.660391,1,
C02473,F,Sudeste,26-40,1014.85,481,29,0,0.045476,0,0.09323,0,
C02474,F,Norte,41-60,1466.97,596,101,1,0.47292,0,0.403628,0,
C02475,M,Nordeste,18-25,2056.31,546,31,0,0.185554,0,0.344095,0,
C02476,F,Sudeste,26-40,3596.16,595,28,0,0.260008,0,0.477755,0,
C02477,F,Sul,18-25,1179.93,386,0,0,0.01387,0,0.044394,0,
C02478,M,Norte,18-25,1038.15,571,37,0,0.092163,0,0.168327,0,
C02479,M,Sudeste,18-25,2894.4,519,36,1,0.122618,0,0.232174,0,
C02480,F,Nordeste,41-60,2916.68,452,34,0,0.055712,0,0.108127,0,
C02481,F,Nordeste,26-40,2336.17,706,18,1,0.485924,0,0.745884,1,
C02482,F,Nordeste,26-40,6039.67,726,80,1,0.723983,1,0.761167,1,
C02483,F,Norte,41-60,2895.43,655,149,1,0.800547,1,0.595593,1,
C02484,M,Sul,26-40,3335.91,670,52,1,0.708284,1,0.81673,1,
C02485,F,Centro-Oeste,26-40,3611.65,687,83,1,0.829943,1,0.84765,1,
C02486,M,Sudeste,26-40,2249.43,576,42,0,0.093901,0,0.163267,0,
C02487,M,Sul,60+,3965.84,653,249,1,0.973585,1,0.749262,1,
C02488,F,Sul,18-25,2427.26,529,45,0,0.056791,0,0.096065,0,
C02489,M,Sudeste,18-25,5133.38,752,68,1,0.833939,1,0.885704,1,
C02490,M,Sudeste,26-40,9792.07,827,105,1,0.969288,1,0.967538,1,
C02491,M,Sudeste,41-60,3356.47,542,148,1,0.701889,1,0.468927,0,
C02492,M,Sudeste,26-40,2496.15,589,106,1,0.351867,0,0.273323,0,
C02493,M,Sudeste,41-60,4791.88,519,129,1,0.47585,0,0.308851,0,
C02494,M,Nordeste,41-60,4225.58,590,155,1,0.789274,1,0.568025,1,
C02495,M,Nordeste,18-25,1658.22,855,101,0,0.920729,1,0.909936,1,
C02496,F,Sul,18-25,1542.55,546,53,0,0.248296,0,0.343279,0,
C02497,M,Norte,26-40,1434.04,472,39,0,0.0579,0,0.104115,0,
C02498,M,Nordeste,41-60,7121.03,448,65,0,0.123587,0,0.160794,0,
C02499,F,Nordeste,41-60,6498.89,598,113,1,0.555772,1,0.459261,0,
C02500,F,Sudeste,26-40,4845.37,660,72,1,0.712467,1,0.773083,1,
C02501,M,Sul,26-40,4064.42,565,34,0,0.344403,0,0.553228,1,
C02502,F,Sudeste,18-25,1561.32,581,0,0,0.108825,0,0.313508,0,
C02503,M,Norte,41-60,4963.94,690,129,1,0.88507,1,0.813437,1,
C02504,M,Sudeste,41-60,2383.74,527,130,0,0.359022,0,0.211964,0,
C02505,M,Nordeste,26-40,2176.48,528,65,0,0.24162,0,0.298721,0,
C02506,F,Nordeste,41-60,2535.94,687,191,0,0.873858,1,0.567251,1,
C02507,F,Nordeste,18-25,1000.0,561,0,0,0.087246,0,0.253699,0,
C02508,F,Nordeste,26-40,2425.12,507,113,1,0.426864,0,0.317136,0,
C02509,F,Sudeste,26-40,3735.38,585,53,0,0.161633,0,0.252057,0,
C02510,F,Nordeste,60+,2743.37,480,143,0,0.317215,0,0.145836,0,
C02511,M,Sul,41-60,3690.86,583,159,1,0.56868,1,0.289151,0,
C02512,M,Sul,41-60,4025.64,514,117,1,0.559121,1,0.43807,0,
C02513,M,Nordeste,26-40,2578.56,621,43,1,0.27732,0,0.436414,0,
C02514,F,Sul,26-40,1000.0,324,0,0,0.003237,0,0.009646,0,
C02515,M,Sul,26-40,4712.73,690,137,1,0.89363,1,0.806571,1,
C02516,F,Sudeste,26-40,3529.12,563,43,0,0.345539,0,0.51554,1,
C02517,M,Nordeste,41-60,3895.12,654,205,0,0.952554,1,0.765737,1,
C02518,M,Nordeste,60+,2723.33,701,175,1,0.926409,1,0.765916,1,
C02519,M,Centro-Oeste,26-40,1730.4,546,8,1,0.037412,0,0.107735,0,
C02520,M,Sudeste,60+,2600.71,538,166,1,0.444728,0,0.173154,0,
C02521,M,Norte,41-60,4859.03,729,127,1,0.921886,1,0.875341,1,
C02522,M,Sudeste,41-60,3798.29,654,122,0,0.859213,1,0.787286,1,
C02523,M,Nordeste,18-25,3637.45,741,54,1,0.742784,1,0.842887,1,
C02524,F,Sudeste,26-40,2275.07,600,72,0,0.200379,0,0.228983,0,
C02525,F,Centro-Oeste,26-40,4480.67,537,20,1,0.188,0,0.403997,0,
C02526,F,Nordeste,41-60,2688.33,445,56,0,0.044822,0,0.06303,0,
C02527,M,Sudeste,41-60,4434.08,579,164,0,0.643607,1,0.343037,0,
C02528,F,Sul,60+,1941.5,407,106,0,0.15534,0,0.10666,0,
C02529,M,Sul,26-40,4979.87,570,17,0,0.149585,0,0.3453,0,
C02530,M,Nordeste,26-40,2436.43,733,118,1,0.775763,1,0.690962,1,
C02531,M,Sul,18-25,1503.92,535,0,0,0.037886,0,0.12002,0,
C02532,F,Nordeste,60+,2319.24,538,162,0,0.351986,0,0.130267,0,
C02533,F,Sudeste,18-25,1000.0,700,14,1,0.21899,0,0.461466,0,
C02534,M,Nordeste,18-25,1638.25,712,73,1,0.571715,1,0.627176,1,
C02535,F,Sul,41-60,4599.29,616,136,1,0.855534,1,0.741602,1,
C02536,F,Centro-Oeste,41-60,3227.67,513,126,1,0.210245,0,0.116779,0,
C02537,F,Sudeste,41-60,7508.07,809,191,1,0.989341,1,0.955868,1,
C02538,F,Sul,41-60,3298.76,503,146,0,0.536809,1,0.305154,0,
C02539,M,Sudeste,26-40,3611.81,598,79,1,0.263427,0,0.283157,0,
C02540,M,Sudeste,41-60,5706.84,649,135,1,0.912968,1,0.842653,1,
C02541,M,Nordeste,60+,1731.12,433,180,0,0.206186,0,0.047351,0,
C02542,M,Sul,18-25,4948.03,713,0,1,0.451607,0,0.785117,1,
C02543,F,Nordeste,26-40,9770.12,864,74,1,0.980452,1,0.987489,1,
C02544,F,Sudeste,26-40,2256.36,603,60,1,0.276774,0,0.365998,0,
C02545,M,Sul,18-25,1012.73,653,9,0,0.085195,0,0.222698,0,
C02546,F,Nordeste,26-40,1259.1,580,26,0,0.101202,0,0.214597,0,
C02547,F,Sul,26-40,4260.47,607,0,0,0.275408,0,0.611894,1,
C02548,M,Sul,18-25,1246.96,410,23,0,0.010122,0,0.022185,0,
C02549,F,Centro-Oeste,41-60,1833.47,374,74,0,0.03694,0,0.038908,0,
C02550,F,Nordeste,41-60,5395.28,485,105,0,0.515694,1,0.444802,0,
C02551,F,Nordeste,41-60,3809.88,429,110,0,0.20213,0,0.14226,0,
C02552,F,Centro-Oeste,41-60,6955.34,594,23,1,0.475964,0,0.730847,1,
C02553,M,Norte,41-60,1452.73,361,115,0,0.02887,0,0.014921,0,
C02554,M,Sudeste,41-60,10057.33,710,173,1,0.979186,1,0.934482,1,
C02555,F,Nordeste,26-40,2650.78,548,0,0,0.05497,0,0.175886,0,
C02556,M,Centro-Oeste,18-25,1696.29,636,15,0,0.194311,0,0.424119,0,
C02557,M,Nordeste,41-60,2613.9,669,178,1,0.854613,1,0.588145,1,
C02558,F,Norte,26-40,2012.73,590,56,1,0.296672,0,0.399991,0,
C02559,M,Sul,26-40,2185.99,672,85,0,0.617735,1,0.628651,1,
